Day,Hour,DFI,DNI,GHI,Temperature,kT,Grid Price,Cont Load,Cont Load,,,,,,,,,,
176,9,269,155,362,39.0642334,0.257102698,0.0721,0,1.598901355,,,,,,,,,,
176,10,122,818,743,41.4026123,0.527699736,0.0721,0,1.991855614,,,,,,,,,,
176,11,131,856,885,43.20128784,0.628552175,0.0721,0,2.075379008,,,,,,,,,,
176,12,136,876,975,44.38579712,0.692472736,0.2206,0,2.306811872,,,,,,,,,,
176,13,138,881,1006,44.97756348,0.714489817,0.2206,0,2.579321568,,,,,,,,,,
176,14,136,874,975,45.04125366,0.692472736,0.2206,0,2.889299271,,,,,,,,,,
176,15,131,854,886,44.60509644,0.629262404,0.2206,0,3.190326916,,,,,,,,,,
176,16,122,816,745,43.74135742,0.529120193,0.2206,0,3.686004688,,,,,,,,,,
176,17,109,754,565,42.46553955,0.401279072,0.2206,0,4.11402601,,,,,,,,,,
176,18,90,647,362,40.78518066,0.257102698,0.2206,0,4.179695834,,,,,,,,,,
176,19,61,447,161,38.63372192,0.11434678,0.2206,0,3.249588929,,,,,,,,,,
176,20,11,0,11,36.75682983,0.007812513,0.2206,0,3.105620125,,,,,,,,,,
176,21,0,0,0,35.68950806,0,0.0721,0,3.084966906,,,,,,,,,,
176,22,0,0,0,34.76558838,0,0.0721,0,2.587111524,,,,,,,,,,
176,23,0,0,0,33.63823853,0,0.0721,0,2.08084327,,,,,,,,,,
176,24,0,0,0,32.39440308,0,0.0721,0,1.584761438,,,,,,,,,,
177,1,0,0,0,31.05263672,0,0.0721,0,1.353593098,,,,,,,,,,
177,2,0,0,0,29.79625854,0,0.0721,0,1.180423271,,,,,,,,,,
177,3,0,0,0,28.72939453,0,0.0721,0,1.074386525,,,,,,,,,,
177,4,0,0,0,27.77932129,0,0.0721,0,1.00002418,,,,,,,,,,
177,5,0,0,0,27.14510498,0,0.0721,0,1.018905575,,,,,,,,,,
177,6,0,0,0,27.9760376,0,0.0721,0,1.270602831,,,,,,,,,,
177,7,60,436,154,30.74501953,0.109400824,0.0721,0,1.390401716,,,,,,,,,,
177,8,89,642,355,34.10109863,0.252190211,0.0721,0,1.426780435,,,,,,,,,,
177,9,109,751,558,37.00914917,0.396400388,0.0721,0,1.622001899,,,,,,,,,,
177,10,122,815,739,39.39373169,0.524981876,0.0721,0,2.113089718,,,,,,,,,,
177,11,131,853,882,41.33483276,0.626568356,0.0721,0,2.218980704,,,,,,,,,,
177,12,136,874,974,42.75869141,0.691924692,0.2206,0,2.499995205,,,,,,,,,,
177,13,138,882,1007,43.64745483,0.715367726,0.2206,0,2.834575207,,,,,,,,,,
177,14,136,878,979,44.00603638,0.695476667,0.2206,0,3.310199355,,,,,,,,,,
177,15,131,860,891,43.81908569,0.63296191,0.2206,0,3.7999985,,,,,,,,,,
177,16,122,825,752,43.04332886,0.534217011,0.2206,0,3.980683886,,,,,,,,,,
177,17,110,763,571,41.67943726,0.405635523,0.2206,0,4.14363921,,,,,,,,,,
177,18,91,656,367,39.83861694,0.260714951,0.2206,0,4.239528659,,,,,,,,,,
177,19,62,453,163,37.59368286,0.115794379,0.2206,0,4.187341829,,,,,,,,,,
177,20,12,0,12,35.6553894,0.00852474,0.2206,0,4.232741391,,,,,,,,,,
177,21,0,0,0,34.53484497,0,0.0721,0,4.136954541,,,,,,,,,,
177,22,0,0,0,33.63231812,0,0.0721,0,3.431954422,,,,,,,,,,
177,23,0,0,0,32.54674683,0,0.0721,0,2.69222518,,,,,,,,,,
177,24,0,0,0,31.37993774,0,0.0721,0,2.200252087,,,,,,,,,,
178,1,0,0,0,30.31609497,0,0.0721,0,1.81640628,,,,,,,,,,
178,2,0,0,0,29.42009888,0,0.0721,0,1.573182913,,,,,,,,,,
178,3,0,0,0,28.71135864,0,0.0721,0,1.418374428,,,,,,,,,,
178,4,0,0,0,28.20223389,0,0.0721,0,1.306090074,,,,,,,,,,
178,5,0,0,0,28.04387817,0,0.0721,0,1.29074103,,,,,,,,,,
178,6,0,0,0,29.23021851,0,0.0721,0,1.484194698,,,,,,,,,,
178,7,77,115,102,31.98970947,0.072477899,0.0721,0,1.586716887,,,,,,,,,,
178,8,140,10,144,34.8454834,0.10232174,0.0721,0,1.576850552,,,,,,,,,,
178,9,216,21,229,37.43880615,0.162719989,0.0721,0,1.787882974,,,,,,,,,,
178,10,325,361,599,40.418573,0.425630015,0.0721,0,2.270332803,,,,,,,,,,
178,11,68,0,68,42.86950073,0.048318599,0.0721,0,2.552554971,,,,,,,,,,
178,12,489,142,625,44.29299316,0.444104774,0.2206,0,2.816214554,,,,,,,,,,
178,13,448,462,903,45.09771118,0.641642577,0.2206,0,3.222725048,,,,,,,,,,
178,14,326,574,877,45.25597534,0.623167818,0.2206,0,3.67482304,,,,,,,,,,
178,15,130,842,874,44.79976807,0.621036115,0.2206,0,3.915369526,,,,,,,,,,
178,16,121,803,734,43.67745361,0.521556646,0.2206,0,4.010046149,,,,,,,,,,
178,17,108,740,556,41.96474609,0.395075607,0.2206,0,4.172808117,,,,,,,,,,
178,18,89,633,356,39.80492554,0.252962079,0.2206,0,4.239590783,,,,,,,,,,
178,19,80,55,93,37.59700928,0.06608279,0.2206,0,4.187360797,,,,,,,,,,
178,20,6,0,6,35.92913208,0.004263406,0.2206,0,4.261461139,,,,,,,,,,
178,21,0,0,0,34.82219849,0,0.0721,0,4.218432661,,,,,,,,,,
178,22,0,0,0,33.8986145,0,0.0721,0,3.534337502,,,,,,,,,,
178,23,0,0,0,33.0395752,0,0.0721,0,2.881176581,,,,,,,,,,
178,24,0,0,0,32.22780762,0,0.0721,0,2.307661725,,,,,,,,,,
179,1,0,0,0,31.44173584,0,0.0721,0,1.980897585,,,,,,,,,,
179,2,0,0,0,30.77095947,0,0.0721,0,1.731134847,,,,,,,,,,
179,3,0,0,0,30.31194458,0,0.0721,0,1.587608861,,,,,,,,,,
179,4,0,0,0,30.02532349,0,0.0721,0,1.460194327,,,,,,,,,,
179,5,0,0,0,29.92351685,0,0.0721,0,1.402762929,,,,,,,,,,
179,6,0,0,0,29.93230591,0,0.0721,0,1.629596542,,,,,,,,,,
179,7,59,416,147,29.84130249,0.104479726,0.0721,0,1.71368449,,,,,,,,,,
179,8,88,620,343,30.09267578,0.243786027,0.0721,0,1.655234438,,,,,,,,,,
179,9,107,729,542,31.14257202,0.385224568,0.0721,0,1.701106372,,,,,,,,,,
179,10,120,792,719,32.43657837,0.511026687,0.0721,0,2.087002483,,,,,,,,,,
179,11,129,829,858,33.12532959,0.609820441,0.0721,0,2.093650074,,,,,,,,,,
179,12,134,849,947,33.09664307,0.673076874,0.2206,0,2.297246034,,,,,,,,,,
179,13,136,856,979,32.8857666,0.69582076,0.2206,0,2.583103585,,,,,,,,,,
179,14,134,850,950,33.13955078,0.675209113,0.2206,0,2.957090804,,,,,,,,,,
179,15,129,831,864,34.06817017,0.61408492,0.2206,0,3.197380967,,,,,,,,,,
179,16,120,795,728,35.18203125,0.517423404,0.2206,0,3.65447922,,,,,,,,,,
179,17,108,733,552,35.65819702,0.392332032,0.2206,0,4.015960187,,,,,,,,,,
179,18,89,628,353,35.14864502,0.250893491,0.2206,0,4.048571773,,,,,,,,,,
179,19,81,147,113,34.20717773,0.080314347,0.2206,0,3.829397178,,,,,,,,,,
179,20,8,0,8,33.36043701,0.005685971,0.2206,0,3.627192623,,,,,,,,,,
179,21,0,0,0,32.549646,0,0.0721,0,3.470256825,,,,,,,,,,
179,22,0,0,0,31.71196899,0,0.0721,0,3.009953648,,,,,,,,,,
179,23,0,0,0,30.99941406,0,0.0721,0,2.513156844,,,,,,,,,,
179,24,0,0,0,30.47341309,0,0.0721,0,2.049641633,,,,,,,,,,
180,1,0,0,0,30.04848633,0,0.0721,0,1.777659074,,,,,,,,,,
180,2,0,0,0,29.3194519,0,0.0721,0,1.59990626,,,,,,,,,,
180,3,0,0,0,28.44771729,0,0.0721,0,1.459844123,,,,,,,,,,
180,4,0,0,0,27.92794189,0,0.0721,0,1.366032099,,,,,,,,,,
180,5,0,0,0,27.67901001,0,0.0721,0,1.375862135,,,,,,,,,,
180,6,0,0,0,28.15337524,0,0.0721,0,1.512529946,,,,,,,,,,
180,7,59,419,148,30.76381836,0.105217834,0.0721,0,1.679416598,,,,,,,,,,
180,8,88,627,346,33.54137573,0.245982233,0.0721,0,1.602621044,,,,,,,,,,
180,9,107,739,548,35.01537476,0.389590357,0.0721,0,1.64391381,,,,,,,,,,
180,10,121,805,729,36.43282471,0.518268924,0.0721,0,2.039899608,,,,,,,,,,
180,11,130,845,872,37.64681396,0.619932101,0.0721,0,2.105836359,,,,,,,,,,
180,12,135,867,965,38.38500366,0.686048712,0.2206,0,2.103202526,,,,,,,,,,
180,13,137,876,1000,38.79015503,0.710931308,0.2206,0,2.098575169,,,,,,,,,,
180,14,136,872,973,39.84389648,0.691736163,0.2206,0,2.128983958,,,,,,,,,,
180,15,131,853,885,41.15657959,0.629174208,0.2206,0,2.258230828,,,,,,,,,,
180,16,122,816,745,41.3585144,0.529643825,0.2206,0,2.305083312,,,,,,,,,,
180,17,232,398,473,40.490625,0.336270509,0.2206,0,2.612807955,,,,,,,,,,
180,18,167,233,266,39.00704346,0.189107728,0.2206,0,2.52884486,,,,,,,,,,
180,19,66,351,145,36.96291504,0.10308504,0.2206,0,2.395150495,,,,,,,,,,
180,20,10,0,10,34.98092041,0.007109313,0.2206,0,2.430783338,,,,,,,,,,
180,21,0,0,0,33.36940918,0,0.0721,0,2.457516752,,,,,,,,,,
180,22,0,0,0,31.95757446,0,0.0721,0,2.121422077,,,,,,,,,,
180,23,0,0,0,30.82106934,0,0.0721,0,1.724368519,,,,,,,,,,
180,24,0,0,0,29.74471436,0,0.0721,0,1.324120981,,,,,,,,,,
181,1,0,0,0,28.59838257,0,0.0721,0,1.115056485,,,,,,,,,,
181,2,0,0,0,27.59368286,0,0.0721,0,0.982511176,,,,,,,,,,
181,3,0,0,0,26.90300903,0,0.0721,0,0.916588666,,,,,,,,,,
181,4,0,0,0,26.45888672,0,0.0721,0,0.86218116,,,,,,,,,,
181,5,0,0,0,26.30126343,0,0.0721,0,0.879923767,,,,,,,,,,
181,6,0,0,0,26.96911011,0,0.0721,0,1.032530855,,,,,,,,,,
181,7,9,0,9,28.75090942,0.0064001,0.0721,0,1.23583392,,,,,,,,,,
181,8,88,622,342,31.18828735,0.243203797,0.0721,0,1.230020919,,,,,,,,,,
181,9,107,732,542,33.86126099,0.385428239,0.0721,0,1.317626412,,,,,,,,,,
181,10,120,796,722,36.15072021,0.513430237,0.0721,0,1.75321625,,,,,,,,,,
181,11,129,836,863,36.80425415,0.613698469,0.0721,0,1.896406794,,,,,,,,,,
181,12,134,858,955,36.37874756,0.679121713,0.2206,0,2.107427955,,,,,,,,,,
181,13,136,867,989,36.44356689,0.703299868,0.2206,0,2.296914115,,,,,,,,,,
181,14,135,862,962,36.97185669,0.684099568,0.2206,0,2.510134192,,,,,,,,,,
181,15,130,843,875,37.28716431,0.622231936,0.2206,0,2.842973482,,,,,,,,,,
181,16,121,806,737,37.68425903,0.524097071,0.2206,0,3.217563567,,,,,,,,,,
181,17,232,398,473,37.64296875,0.336360807,0.2206,0,3.832505207,,,,,,,,,,
181,18,166,249,271,36.52773438,0.19271412,0.2206,0,3.665061843,,,,,,,,,,
181,19,78,22,83,34.70101318,0.059023144,0.2206,0,3.542264681,,,,,,,,,,
181,20,6,0,6,33.11104736,0.004266733,0.2206,0,3.428680517,,,,,,,,,,
181,21,0,0,0,32.3628479,0,0.0721,0,3.248355389,,,,,,,,,,
181,22,0,0,0,31.70040283,0,0.0721,0,2.785096323,,,,,,,,,,
181,23,0,0,0,30.89089355,0,0.0721,0,2.276843574,,,,,,,,,,
181,24,0,0,0,29.79717407,0,0.0721,0,1.788179644,,,,,,,,,,
182,1,0,0,0,28.13118896,0,0.0721,0,1.511791773,,,,,,,,,,
182,2,0,0,0,26.42723999,0,0.0721,0,1.328130122,,,,,,,,,,
182,3,0,0,0,25.5258728,0,0.0721,0,1.212776644,,,,,,,,,,
182,4,0,0,0,25.29802856,0,0.0721,0,1.12805979,,,,,,,,,,
182,5,0,0,0,25.39199219,0,0.0721,0,1.169113255,,,,,,,,,,
182,6,0,0,0,25.95427856,0,0.0721,0,1.406689434,,,,,,,,,,
182,7,58,410,144,27.11428223,0.101975469,0.0721,0,1.625900552,,,,,,,,,,
182,8,88,619,340,29.18673096,0.240775413,0.0721,0,1.472363446,,,,,,,,,,
182,9,107,730,541,32.06594238,0.383116172,0.0721,0,1.476186772,,,,,,,,,,
182,10,120,796,720,33.5302063,0.509877345,0.0721,0,1.715726597,,,,,,,,,,
182,11,129,834,861,33.64562378,0.609728325,0.0721,0,1.766020238,,,,,,,,,,
182,12,411,337,734,33.72234497,0.519791627,0.2206,0,2.143582347,,,,,,,,,,
182,13,474,321,791,33.22127686,0.560156917,0.2206,0,2.506268068,,,,,,,,,,
182,14,134,855,955,33.0105835,0.676295645,0.2206,0,2.823493311,,,,,,,,,,
182,15,129,836,869,33.47731934,0.615393629,0.2206,0,3.170533971,,,,,,,,,,
182,16,278,489,652,33.81151733,0.461722263,0.2206,0,3.708319894,,,,,,,,,,
182,17,263,260,421,33.76238403,0.298136614,0.2206,0,4.019271036,,,,,,,,,,
182,18,171,86,208,33.06411133,0.1472979,0.2206,0,4.034684799,,,,,,,,,,
182,19,81,55,93,31.75563965,0.065859157,0.2206,0,3.862833357,,,,,,,,,,
182,20,6,0,6,30.55175171,0.004248978,0.2206,0,3.737855159,,,,,,,,,,
182,21,0,0,0,29.71288452,0,0.0721,0,3.587762168,,,,,,,,,,
182,22,0,0,0,29.03057251,0,0.0721,0,3.148562186,,,,,,,,,,
182,23,0,0,0,28.50771484,0,0.0721,0,2.500734867,,,,,,,,,,
182,24,0,0,0,28.0758606,0,0.0721,0,2.152213768,,,,,,,,,,
183,1,0,0,0,27.66570435,0,0.0721,0,1.853322876,,,,,,,,,,
183,2,0,0,0,27.31636963,0,0.0721,0,1.66393572,,,,,,,,,,
183,3,0,0,0,26.98241577,0,0.0721,0,1.491717033,,,,,,,,,,
183,4,0,0,0,26.6447998,0,0.0721,0,1.364085067,,,,,,,,,,
183,5,0,0,0,26.44835815,0,0.0721,0,1.350954019,,,,,,,,,,
183,6,0,0,0,27.46273193,0,0.0721,0,1.517813331,,,,,,,,,,
183,7,58,415,145,30.00740967,0.10268509,0.0721,0,1.756474129,,,,,,,,,,
183,8,88,626,343,32.83583984,0.242903351,0.0721,0,1.75141081,,,,,,,,,,
183,9,107,737,545,35.23778687,0.385954304,0.0721,0,1.976590559,,,,,,,,,,
183,10,120,803,726,37.14721069,0.514133623,0.0721,0,2.557611672,,,,,,,,,,
183,11,129,842,868,38.57561646,0.614694194,0.0721,0,2.757907798,,,,,,,,,,
183,12,135,864,961,39.23287354,0.680554286,0.2206,0,2.921580884,,,,,,,,,,
183,13,136,872,994,39.15557251,0.703923996,0.2206,0,3.229977156,,,,,,,,,,
183,14,135,866,966,38.87612305,0.684095151,0.2206,0,3.672679122,,,,,,,,,,
183,15,130,847,879,38.67015991,0.622484097,0.2206,0,3.888767654,,,,,,,,,,
183,16,121,810,740,38.2892395,0.524048045,0.2206,0,4.020462585,,,,,,,,,,
183,17,108,747,562,37.54226074,0.397993245,0.2206,0,4.180187812,,,,,,,,,,
183,18,123,494,331,36.43911133,0.234405274,0.2206,0,4.21133,,,,,,,,,,
183,19,61,442,160,34.87404785,0.113307685,0.2206,0,4.157462148,,,,,,,,,,
183,20,10,43,12,33.61132202,0.008498076,0.2206,0,3.941241308,,,,,,,,,,
183,21,0,0,0,33.01003418,0,0.0721,0,3.779908394,,,,,,,,,,
183,22,0,0,0,32.47802124,0,0.0721,0,3.195742652,,,,,,,,,,
183,23,0,0,0,31.86138306,0,0.0721,0,2.514519636,,,,,,,,,,
183,24,0,0,0,31.19976196,0,0.0721,0,2.007554104,,,,,,,,,,
184,1,0,0,0,30.49953613,0,0.0721,0,1.620959346,,,,,,,,,,
184,2,0,0,0,29.65728149,0,0.0721,0,1.340440264,,,,,,,,,,
184,3,0,0,0,28.69527588,0,0.0721,0,1.244377411,,,,,,,,,,
184,4,0,0,0,27.67092285,0,0.0721,0,1.133744074,,,,,,,,,,
184,5,0,0,0,26.80205688,0,0.0721,0,1.14050863,,,,,,,,,,
184,6,0,0,0,26.90938721,0,0.0721,0,1.366798433,,,,,,,,,,
184,7,3,0,3,28.51763306,0.002124569,0.0721,0,1.545467476,,,,,,,,,,
184,8,155,42,172,31.35759888,0.121808644,0.0721,0,1.54285632,,,,,,,,,,
184,9,143,0,143,34.56670532,0.10127114,0.0721,0,1.709649482,,,,,,,,,,
184,10,339,71,393,37.38515625,0.278318587,0.0721,0,2.074675689,,,,,,,,,,
184,11,249,13,261,39.52892456,0.184837535,0.0721,0,2.179786514,,,,,,,,,,
184,12,469,88,554,40.92693481,0.392337143,0.2206,0,2.440618824,,,,,,,,,,
184,13,216,12,229,40.42366943,0.162175462,0.2206,0,2.746216681,,,,,,,,,,
184,14,439,358,783,38.34035645,0.554512605,0.2206,0,3.08416944,,,,,,,,,,
184,15,247,13,259,36.85970459,0.183421155,0.2206,0,3.555764458,,,,,,,,,,
184,16,361,105,441,36.07372437,0.312311697,0.2206,0,3.949200692,,,,,,,,,,
184,17,108,739,556,35.34438477,0.393753523,0.2206,0,4.109299381,,,,,,,,,,
184,18,89,633,356,34.57698975,0.252115565,0.2206,0,4.147250023,,,,,,,,,,
184,19,61,435,158,33.29802856,0.111893987,0.2206,0,4.09396046,,,,,,,,,,
184,20,11,0,11,31.68016968,0.007790088,0.2206,0,4.021999818,,,,,,,,,,
184,21,0,0,0,30.76360474,0,0.0721,0,3.65818278,,,,,,,,,,
184,22,0,0,0,30.48372803,0,0.0721,0,3.114020569,,,,,,,,,,
184,23,0,0,0,30.42485962,0,0.0721,0,2.49460773,,,,,,,,,,
184,24,0,0,0,30.04955444,0,0.0721,0,2.042179883,,,,,,,,,,
185,1,0,0,0,29.33971558,0,0.0721,0,1.688237904,,,,,,,,,,
185,2,0,0,0,28.84441528,0,0.0721,0,1.530561077,,,,,,,,,,
185,3,0,0,0,28.41665039,0,0.0721,0,1.35348659,,,,,,,,,,
185,4,0,0,0,28.0831543,0,0.0721,0,1.181343367,,,,,,,,,,
185,5,0,0,0,27.98198853,0,0.0721,0,1.1878003,,,,,,,,,,
185,6,0,0,0,28.85271606,0,0.0721,0,1.415686481,,,,,,,,,,
185,7,63,310,127,31.41930542,0.089943082,0.0721,0,1.543003414,,,,,,,,,,
185,8,149,308,274,34.52642212,0.194050428,0.0721,0,1.514180567,,,,,,,,,,
185,9,205,460,477,36.96782837,0.337817716,0.0721,0,1.693215491,,,,,,,,,,
185,10,357,203,510,38.80028687,0.361188753,0.0721,0,2.182306109,,,,,,,,,,
185,11,433,122,540,40.11672363,0.38243515,0.0721,0,2.286207161,,,,,,,,,,
185,12,488,147,628,40.73806152,0.444757915,0.2206,0,2.514392834,,,,,,,,,,
185,13,508,165,670,40.49920044,0.474502871,0.2206,0,2.845321582,,,,,,,,,,
185,14,134,862,961,39.3661438,0.680592924,0.2206,0,3.174823406,,,,,,,,,,
185,15,129,841,873,38.07293091,0.618270159,0.2206,0,3.644009535,,,,,,,,,,
185,16,121,803,734,37.13878784,0.519828519,0.2206,0,3.919916602,,,,,,,,,,
185,17,108,740,557,36.21636353,0.394474775,0.2206,0,4.045682646,,,,,,,,,,
185,18,89,634,357,35.19896851,0.252832127,0.2206,0,4.112723416,,,,,,,,,,
185,19,61,434,158,33.88109741,0.111897692,0.2206,0,4.059736604,,,,,,,,,,
185,20,11,0,11,32.66903076,0.007790346,0.2206,0,4.037553227,,,,,,,,,,
185,21,0,0,0,31.89833984,0,0.0721,0,3.787049227,,,,,,,,,,
185,22,0,0,0,31.23302612,0,0.0721,0,3.190877102,,,,,,,,,,
185,23,0,0,0,30.64196167,0,0.0721,0,2.570038546,,,,,,,,,,
185,24,0,0,0,30.06438599,0,0.0721,0,2.03706537,,,,,,,,,,
186,1,0,0,0,29.39901123,0,0.0721,0,1.740614568,,,,,,,,,,
186,2,0,0,0,28.68361816,0,0.0721,0,1.527964473,,,,,,,,,,
186,3,0,0,0,27.99984131,0,0.0721,0,1.404847707,,,,,,,,,,
186,4,0,0,0,27.36434326,0,0.0721,0,1.345853199,,,,,,,,,,
186,5,0,0,0,27.03893433,0,0.0721,0,1.367946121,,,,,,,,,,
186,6,0,0,0,27.29869995,0,0.0721,0,1.510557269,,,,,,,,,,
186,7,53,0,53,28.27666626,0.037536899,0.0721,0,1.736775627,,,,,,,,,,
186,8,161,73,190,29.72722778,0.134566243,0.0721,0,1.727759302,,,,,,,,,,
186,9,195,13,202,31.21132813,0.143065163,0.0721,0,1.87819416,,,,,,,,,,
186,10,120,797,718,32.50246582,0.508518749,0.0721,0,2.498285054,,,,,,,,,,
186,11,372,397,720,33.94625244,0.509935236,0.0721,0,2.742256529,,,,,,,,,,
186,12,423,449,852,35.87584839,0.603423362,0.2206,0,3.010203671,,,,,,,,,,
186,13,342,502,835,37.34273682,0.591383225,0.2206,0,3.377580288,,,,,,,,,,
186,14,491,171,655,37.15441284,0.463899416,0.2206,0,3.67052054,,,,,,,,,,
186,15,235,12,247,35.63469849,0.174936116,0.2206,0,3.886204834,,,,,,,,,,
186,16,282,475,646,33.97686157,0.457525225,0.2206,0,3.984697519,,,,,,,,,,
186,17,249,328,448,32.73839722,0.317293036,0.2206,0,4.144907381,,,,,,,,,,
186,18,157,311,288,31.85820923,0.203974094,0.2206,0,4.177030979,,,,,,,,,,
186,19,61,431,157,30.69738159,0.111194211,0.2206,0,4.123328849,,,,,,,,,,
186,20,11,0,11,29.47625122,0.007790677,0.2206,0,4.200869172,,,,,,,,,,
186,21,0,0,0,28.73916016,0,0.0721,0,4.140906713,,,,,,,,,,
186,22,0,0,0,28.18474731,0,0.0721,0,3.434985411,,,,,,,,,,
186,23,0,0,0,27.65758667,0,0.0721,0,2.765759582,,,,,,,,,,
186,24,0,0,0,27.05837402,0,0.0721,0,2.178418549,,,,,,,,,,
187,1,0,0,0,26.54442749,0,0.0721,0,1.851098757,,,,,,,,,,
187,2,0,0,0,26.10140381,0,0.0721,0,1.639731922,,,,,,,,,,
187,3,0,0,0,25.606073,0,0.0721,0,1.475475732,,,,,,,,,,
187,4,0,0,0,25.13689575,0,0.0721,0,1.367485372,,,,,,,,,,
187,5,0,0,0,24.91845093,0,0.0721,0,1.350785473,,,,,,,,,,
187,6,0,0,0,26.13948975,0,0.0721,0,1.578972749,,,,,,,,,,
187,7,66,256,118,28.76162109,0.083577065,0.0721,0,1.669377371,,,,,,,,,,
187,8,113,502,315,30.94735107,0.223108266,0.0721,0,1.632558811,,,,,,,,,,
187,9,107,734,539,32.29503784,0.381763033,0.0721,0,1.812488161,,,,,,,,,,
187,10,120,800,720,33.37981567,0.50996175,0.0721,0,2.278572215,,,,,,,,,,
187,11,129,839,863,34.25863037,0.61124582,0.0721,0,2.448706546,,,,,,,,,,
187,12,134,861,955,34.79335938,0.676407599,0.2206,0,2.654056179,,,,,,,,,,
187,13,136,868,989,34.86123047,0.700489126,0.2206,0,3.089758631,,,,,,,,,,
187,14,135,862,962,34.75615845,0.681365561,0.2206,0,3.462074374,,,,,,,,,,
187,15,130,843,876,34.66234741,0.620453463,0.2206,0,3.760574596,,,,,,,,,,
187,16,121,807,738,34.60689697,0.522710794,0.2206,0,3.983858682,,,,,,,,,,
187,17,108,746,561,34.37941895,0.397345197,0.2206,0,4.144284455,,,,,,,,,,
187,18,90,640,360,33.64135132,0.254980875,0.2206,0,4.176608666,,,,,,,,,,
187,19,20,0,20,32.20784912,0.014165604,0.2206,0,4.12287208,,,,,,,,,,
187,20,1,0,1,30.85219727,0.00070828,0.2206,0,4.151005366,,,,,,,,,,
187,21,0,0,0,30.14217529,0,0.0721,0,3.931599428,,,,,,,,,,
187,22,0,0,0,29.56463013,0,0.0721,0,3.35112603,,,,,,,,,,
187,23,0,0,0,28.99550781,0,0.0721,0,2.738173668,,,,,,,,,,
187,24,0,0,0,28.39580688,0,0.0721,0,2.255493523,,,,,,,,,,
188,1,0,0,0,27.76156006,0,0.0721,0,1.930393972,,,,,,,,,,
188,2,0,0,0,27.14391479,0,0.0721,0,1.73497634,,,,,,,,,,
188,3,0,0,0,26.56676636,0,0.0721,0,1.650051228,,,,,,,,,,
188,4,0,0,0,26.01766357,0,0.0721,0,1.501615793,,,,,,,,,,
188,5,0,0,0,25.7383667,0,0.0721,0,1.474715996,,,,,,,,,,
188,6,0,0,0,26.63051758,0,0.0721,0,1.683381395,,,,,,,,,,
188,7,58,416,141,28.78746948,0.099873643,0.0721,0,1.792832548,,,,,,,,,,
188,8,88,633,342,31.44616089,0.242246709,0.0721,0,1.765802489,,,,,,,,,,
188,9,107,746,546,34.09990845,0.386744745,0.0721,0,1.932225219,,,,,,,,,,
188,10,121,812,729,36.56847534,0.516367984,0.0721,0,2.361632773,,,,,,,,,,
188,11,130,851,873,38.99978027,0.618366598,0.0721,0,2.48171145,,,,,,,,,,
188,12,135,872,967,40.73604736,0.684949027,0.2206,0,2.782452274,,,,,,,,,,
188,13,137,880,1001,41.57201538,0.709032033,0.2206,0,2.961717021,,,,,,,,,,
188,14,135,875,974,41.96013794,0.689907293,0.2206,0,3.328048258,,,,,,,,,,
188,15,130,857,889,41.83336792,0.629699778,0.2206,0,3.753751091,,,,,,,,,,
188,16,122,823,751,41.14089355,0.531951106,0.2206,0,3.922381448,,,,,,,,,,
188,17,109,762,571,39.87883911,0.404452838,0.2206,0,4.111238135,,,,,,,,,,
188,18,91,657,368,38.01860962,0.260663125,0.2206,0,4.115531977,,,,,,,,,,
188,19,62,455,163,35.44536743,0.115456765,0.2206,0,4.09715616,,,,,,,,,,
188,20,10,41,11,33.34087524,0.007791561,0.2206,0,4.203872571,,,,,,,,,,
188,21,0,0,0,32.27346191,0,0.0721,0,4.066664416,,,,,,,,,,
188,22,0,0,0,31.34700928,0,0.0721,0,3.543888517,,,,,,,,,,
188,23,0,0,0,30.33898315,0,0.0721,0,2.972678171,,,,,,,,,,
188,24,0,0,0,29.32155762,0,0.0721,0,2.481586211,,,,,,,,,,
189,1,0,0,0,28.36940918,0,0.0721,0,2.140847519,,,,,,,,,,
189,2,0,0,0,27.50530396,0,0.0721,0,1.882516652,,,,,,,,,,
189,3,0,0,0,26.83272705,0,0.0721,0,1.701587701,,,,,,,,,,
189,4,0,0,0,26.35842285,0,0.0721,0,1.534804348,,,,,,,,,,
189,5,0,0,0,25.98800049,0,0.0721,0,1.505265161,,,,,,,,,,
189,6,0,0,0,26.6763855,0,0.0721,0,1.743598672,,,,,,,,,,
189,7,58,422,142,29.16344604,0.10058909,0.0721,0,1.87024422,,,,,,,,,,
189,8,88,642,345,32.36571655,0.244388987,0.0721,0,1.86113343,,,,,,,,,,
189,9,108,758,553,35.31279907,0.391730752,0.0721,0,2.044946514,,,,,,,,,,
189,10,121,824,738,37.75466309,0.522779919,0.0721,0,2.685396742,,,,,,,,,,
189,11,130,864,885,39.58452759,0.626910879,0.0721,0,2.72775173,,,,,,,,,,
189,12,136,885,979,40.78582153,0.693498023,0.2206,0,3.007977254,,,,,,,,,,
189,13,138,892,1014,41.35061035,0.718291108,0.2206,0,3.303689958,,,,,,,,,,
189,14,136,887,986,41.3723999,0.69845664,0.2206,0,3.660627714,,,,,,,,,,
189,15,131,869,899,40.94515381,0.636828113,0.2206,0,3.891553559,,,,,,,,,,
189,16,123,834,760,40.07018433,0.538364144,0.2206,0,4.023539208,,,,,,,,,,
189,17,110,776,580,38.66939697,0.410856847,0.2206,0,4.182676014,,,,,,,,,,
