Day,Hour,DFI,DNI,GHI,Amb Temp,,Grid Price,Cont Load,Cont Load,,,,,,,,,,
75,1,0,0,0,13.94576416,,331,0,0.599451667,,,,,,,,,,
75,2,0,0,0,13.22698364,,331,0,0.496433249,,,,,,,,,,
75,3,0,0,0,12.57729492,,331,0,0.451878196,,,,,,,,,,
75,4,0,0,0,11.95958862,,331,0,0.440141111,,,,,,,,,,
75,5,0,0,0,11.34490356,,331,0,0.438696356,,,,,,,,,,
75,6,0,0,0,10.86416016,,331,0,0.489119704,,,,,,,,,,
75,7,0,0,0,12.2050415,,331,0,0.62943566,,,,,,,,,,
75,8,48,566,148,15.60363159,,331,0,0.839711508,,,,,,,,,,
75,9,74,804,379,19.37572632,,331,0,0.771604513,,,,,,,,,,
75,10,89,908,595,22.69539795,,331,0,0.71145127,,,,,,,,,,
75,11,98,963,767,25.23217163,,331,0,0.718962276,,,,,,,,,,
75,12,104,990,880,27.06987915,,331,0,0.734265422,,,,,,,,,,
75,13,106,999,924,28.11605225,,331,0,0.774874193,,,,,,,,,,
75,14,105,992,896,28.42247925,,331,0,0.877534362,,,,,,,,,,
75,15,100,968,797,28.09926758,,331,0,1.008442228,,,,,,,,,,
75,16,91,920,637,27.10848389,,331,0,1.141510081,,,,,,,,,,
75,17,77,828,429,25.02861938,,331,0,1.336993885,,,,,,,,,,
75,18,55,633,198,21.71013794,,331,0,1.695712913,,,,,,,,,,
75,19,0,0,0,19.05172119,,331,0,1.886665449,,,,,,,,,,
75,20,0,0,0,17.78264771,,331,0,1.935533115,,,,,,,,,,
75,21,0,0,0,16.87825928,,331,0,1.859245994,,,,,,,,,,
75,22,0,0,0,16.16246948,,331,0,1.624690194,,,,,,,,,,
75,23,0,0,0,15.52160034,,331,0,1.27933204,,,,,,,,,,
75,24,0,0,0,14.9109436,,331,0,0.915904004,,,,,,,,,,
76,1,0,0,0,14.33214722,,331,0,0.599451667,,,,,,,,,,
76,2,0,0,0,13.73208008,,331,0,0.496433249,,,,,,,,,,
76,3,0,0,0,13.0760437,,331,0,0.451878196,,,,,,,,,,
76,4,0,0,0,12.40780029,,331,0,0.440141111,,,,,,,,,,
76,5,0,0,0,11.75914917,,331,0,0.438696356,,,,,,,,,,
76,6,0,0,0,11.28988037,,331,0,0.489119704,,,,,,,,,,
76,7,0,0,0,12.72393188,,331,0,0.62943566,,,,,,,,,,
76,8,63,229,104,16.15108643,,331,0,0.839711508,,,,,,,,,,
76,9,74,808,385,19.90401611,,331,0,0.771604513,,,,,,,,,,
76,10,89,911,601,23.39330444,,331,0,0.71145127,,,,,,,,,,
76,11,98,964,772,25.97835693,,331,0,0.718962276,,,,,,,,,,
76,12,104,989,884,27.61477051,,331,0,0.734265422,,,,,,,,,,
76,13,106,997,926,28.53267822,,331,0,0.723659875,,,,,,,,,,
76,14,104,990,898,28.92562256,,331,0,0.820868859,,,,,,,,,,
76,15,100,968,800,28.85897217,,331,0,0.949993188,,,,,,,,,,
76,16,91,921,640,28.16735229,,331,0,1.098871911,,,,,,,,,,
76,17,77,831,433,26.49840698,,331,0,1.301991507,,,,,,,,,,
76,18,55,639,201,23.44829712,,331,0,1.671349668,,,,,,,,,,
76,19,0,0,0,20.89049683,,331,0,1.873854837,,,,,,,,,,
76,20,0,0,0,19.92653809,,331,0,1.923416078,,,,,,,,,,
76,21,0,0,0,19.30962524,,331,0,1.836107148,,,,,,,,,,
76,22,0,0,0,18.56350098,,331,0,1.434048272,,,,,,,,,,
76,23,0,0,0,17.57747803,,331,0,1.126965841,,,,,,,,,,
76,24,0,0,0,16.55028687,,331,0,0.866891526,,,,,,,,,,
77,1,0,0,0,15.73156128,,331,0,0.60602535,,,,,,,,,,
77,2,0,0,0,15.17571411,,331,0,0.500380273,,,,,,,,,,
77,3,0,0,0,14.48671875,,331,0,0.454489434,,,,,,,,,,
77,4,0,0,0,13.41677246,,331,0,0.441506515,,,,,,,,,,
77,5,0,0,0,12.29787598,,331,0,0.441367511,,,,,,,,,,
77,6,0,0,0,11.44173584,,331,0,0.493216396,,,,,,,,,,
77,7,0,0,0,12.12572632,,331,0,0.640061172,,,,,,,,,,
77,8,61,293,115,14.7965332,,331,0,0.86087287,,,,,,,,,,
77,9,75,833,400,18.05507813,,331,0,0.804041814,,,,,,,,,,
77,10,90,937,621,21.26567993,,331,0,0.756482328,,,,,,,,,,
77,11,100,991,797,24.23409424,,331,0,0.769878506,,,,,,,,,,
77,12,106,1019,913,26.41768799,,331,0,0.786754181,,,,,,,,,,
77,13,108,1029,959,27.49434814,,331,0,0.789531603,,,,,,,,,,
77,14,106,1024,930,27.59673462,,331,0,0.899653522,,,,,,,,,,
77,15,101,1001,829,26.90853271,,331,0,1.028343012,,,,,,,,,,
77,16,93,953,663,25.54473267,,331,0,1.170032736,,,,,,,,,,
77,17,79,862,450,23.32390747,,331,0,1.390726707,,,,,,,,,,
77,18,57,672,212,19.97228394,,331,0,1.771870778,,,,,,,,,,
77,19,0,0,0,17.31844482,,331,0,1.956257273,,,,,,,,,,
77,20,0,0,0,16.1211792,,331,0,1.977595642,,,,,,,,,,
77,21,0,0,0,15.15075073,,331,0,1.923936023,,,,,,,,,,
77,22,0,0,0,14.26329956,,331,0,1.692496657,,,,,,,,,,
77,23,0,0,0,13.49279175,,331,0,1.301849053,,,,,,,,,,
77,24,0,0,0,12.87145386,,331,0,0.945751962,,,,,,,,,,
78,1,0,0,0,12.36403809,,331,0,0.60602535,,,,,,,,,,
78,2,0,0,0,11.90175781,,331,0,0.500380273,,,,,,,,,,
78,3,0,0,0,11.42543945,,331,0,0.454489434,,,,,,,,,,
78,4,0,0,0,10.92159424,,331,0,0.441506515,,,,,,,,,,
78,5,0,0,0,10.41036377,,331,0,0.441367511,,,,,,,,,,
78,6,0,0,0,9.964624023,,331,0,0.493216396,,,,,,,,,,
78,7,0,0,0,11.05837402,,331,0,0.640061172,,,,,,,,,,
78,8,51,599,165,13.91069946,,331,0,0.86087287,,,,,,,,,,
78,9,76,824,401,17.94735107,,331,0,0.804041814,,,,,,,,,,
78,10,91,926,619,22.21499023,,331,0,0.756482328,,,,,,,,,,
78,11,100,981,795,25.13747559,,331,0,0.769878506,,,,,,,,,,
78,12,106,1009,910,26.90105591,,331,0,0.786754181,,,,,,,,,,
78,13,108,1020,955,27.76333008,,331,0,0.808330951,,,,,,,,,,
78,14,107,1015,927,27.93099365,,331,0,0.909149089,,,,,,,,,,
78,15,102,993,827,27.46703491,,331,0,1.034973829,,,,,,,,,,
78,16,93,947,663,26.29100952,,331,0,1.180062811,,,,,,,,,,
78,17,79,859,452,24.04216919,,331,0,1.386713099,,,,,,,,,,
78,18,57,673,215,20.5805603,,331,0,1.77224087,,,,,,,,,,
78,19,12,112,14,17.95626221,,331,0,1.934687337,,,,,,,,,,
78,20,0,0,0,16.87841187,,331,0,1.970758428,,,,,,,,,,
78,21,0,0,0,16.04580078,,331,0,1.935826218,,,,,,,,,,
78,22,0,0,0,15.2947937,,331,0,1.683561423,,,,,,,,,,
78,23,0,0,0,14.60549316,,331,0,1.316683403,,,,,,,,,,
78,24,0,0,0,13.98485718,,331,0,0.954622773,,,,,,,,,,
79,1,0,0,0,13.44915161,,331,0,0.599451667,,,,,,,,,,
79,2,0,0,0,12.93258057,,331,0,0.496433249,,,,,,,,,,
79,3,0,0,0,12.40078125,,331,0,0.451878196,,,,,,,,,,
79,4,0,0,0,11.89486084,,331,0,0.440141111,,,,,,,,,,
79,5,0,0,0,11.44106445,,331,0,0.438696356,,,,,,,,,,
79,6,0,0,0,11.19191895,,331,0,0.489119704,,,,,,,,,,
79,7,0,0,0,12.92321167,,331,0,0.62943566,,,,,,,,,,
79,8,67,259,117,16.68596802,,331,0,0.839711508,,,,,,,,,,
79,9,112,548,331,20.9187561,,331,0,0.771604513,,,,,,,,,,
79,10,213,461,479,24.82424316,,331,0,0.71145127,,,,,,,,,,
79,11,232,600,659,27.44661865,,331,0,0.718962276,,,,,,,,,,
79,12,259,651,780,28.73015747,,331,0,0.734265422,,,,,,,,,,
79,13,107,1002,944,29.32369385,,331,0,0.719720076,,,,,,,,,,
79,14,106,994,913,29.3409668,,331,0,0.697128938,,,,,,,,,,
79,15,319,398,612,28.14309082,,331,0,0.6886658,,,,,,,,,,
79,16,218,486,512,26.27880249,,331,0,0.724116033,,,,,,,,,,
79,17,158,397,331,24.25438843,,331,0,0.869013369,,,,,,,,,,
79,18,90,150,126,21.9164978,,331,0,1.147001739,,,,,,,,,,
79,19,8,0,8,20.18105469,,331,0,1.381828607,,,,,,,,,,
79,20,0,0,0,19.31228027,,331,0,1.503772111,,,,,,,,,,
79,21,0,0,0,18.6881958,,331,0,1.533515934,,,,,,,,,,
79,22,0,0,0,18.18358765,,331,0,1.394374705,,,,,,,,,,
79,23,0,0,0,17.69622192,,331,0,1.126965841,,,,,,,,,,
79,24,0,0,0,17.22203979,,331,0,0.866891526,,,,,,,,,,
80,1,0,0,0,16.40444336,,331,0,0.600352999,,,,,,,,,,
80,2,0,0,0,15.23552856,,331,0,0.506994176,,,,,,,,,,
80,3,0,0,0,14.24431763,,331,0,0.472494114,,,,,,,,,,
80,4,0,0,0,13.48565063,,331,0,0.469162509,,,,,,,,,,
80,5,0,0,0,12.82750854,,331,0,0.476228709,,,,,,,,,,
80,6,0,0,0,12.39644775,,331,0,0.53058352,,,,,,,,,,
80,7,0,0,0,13.97463379,,331,0,0.67010773,,,,,,,,,,
80,8,52,597,171,17.91561279,,331,0,0.876616607,,,,,,,,,,
80,9,76,813,404,21.98909912,,331,0,0.805566091,,,,,,,,,,
80,10,91,911,619,24.90944824,,331,0,0.741776966,,,,,,,,,,
80,11,100,962,789,26.78756104,,331,0,0.75641294,,,,,,,,,,
80,12,105,987,900,28.0836731,,331,0,0.744063229,,,,,,,,,,
80,13,107,995,942,28.8215271,,331,0,0.719720076,,,,,,,,,,
80,14,106,988,912,28.97527466,,331,0,0.697128938,,,,,,,,,,
80,15,101,965,812,28.47738037,,331,0,0.6886658,,,,,,,,,,
80,16,92,918,651,27.29754028,,331,0,0.724116033,,,,,,,,,,
80,17,79,831,443,25.21981201,,331,0,0.869013369,,,,,,,,,,
80,18,57,645,212,21.9928833,,331,0,1.147001739,,,,,,,,,,
80,19,13,119,16,19.4458252,,331,0,1.381828607,,,,,,,,,,
80,20,0,0,0,18.39528809,,331,0,1.503772111,,,,,,,,,,
80,21,0,0,0,17.61885986,,331,0,1.533515934,,,,,,,,,,
80,22,0,0,0,16.90096436,,331,0,1.394374705,,,,,,,,,,
80,23,0,0,0,16.17226563,,331,0,1.126965841,,,,,,,,,,
80,24,0,0,0,15.38067017,,331,0,0.866891526,,,,,,,,,,
81,1,0,0,0,14.49450073,,331,0,0.59993177,,,,,,,,,,
81,2,0,0,0,13.56200562,,331,0,0.506390574,,,,,,,,,,
81,3,0,0,0,12.71981201,,331,0,0.473185571,,,,,,,,,,
81,4,0,0,0,12.03539429,,331,0,0.470907229,,,,,,,,,,
81,5,0,0,0,11.58110962,,331,0,0.476007344,,,,,,,,,,
81,6,0,0,0,11.64376221,,331,0,0.531643005,,,,,,,,,,
81,7,0,0,0,13.31350098,,331,0,0.669053853,,,,,,,,,,
81,8,69,275,126,16.38894043,,331,0,0.874841078,,,,,,,,,,
81,9,75,779,393,19.67025146,,331,0,0.801573076,,,,,,,,,,
81,10,253,314,437,22.48693237,,331,0,0.730118413,,,,,,,,,,
81,11,261,523,638,24.72921143,,331,0,0.733391833,,,,,,,,,,
81,12,246,683,799,26.92644653,,331,0,0.734265422,,,,,,,,,,
81,13,106,965,919,28.46837769,,331,0,0.719720076,,,,,,,,,,
81,14,105,959,890,28.84057007,,331,0,0.697128938,,,,,,,,,,
81,15,100,936,793,28.39812622,,331,0,0.6886658,,,,,,,,,,
81,16,92,891,636,27.2552124,,331,0,0.724116033,,,,,,,,,,
81,17,78,805,434,25.31017456,,331,0,0.869013369,,,,,,,,,,
81,18,57,623,208,22.36370239,,331,0,1.147001739,,,,,,,,,,
81,19,13,120,16,19.99868164,,331,0,1.381828607,,,,,,,,,,
81,20,0,0,0,19.02211914,,331,0,1.503772111,,,,,,,,,,
81,21,0,0,0,18.3225647,,331,0,1.533515934,,,,,,,,,,
81,22,0,0,0,17.66350708,,331,0,1.394374705,,,,,,,,,,
81,23,0,0,0,17.01339111,,331,0,1.126965841,,,,,,,,,,
81,24,0,0,0,16.39156494,,331,0,0.866891526,,,,,,,,,,
82,1,0,0,0,15.7914978,,331,0,0.599451667,,,,,,,,,,
82,2,0,0,0,15.19777832,,331,0,0.496433249,,,,,,,,,,
82,3,0,0,0,14.62316284,,331,0,0.451878196,,,,,,,,,,
82,4,0,0,0,14.06890259,,331,0,0.443182735,,,,,,,,,,
82,5,0,0,0,13.54403076,,331,0,0.450406592,,,,,,,,,,
82,6,0,0,0,13.26485596,,331,0,0.506262845,,,,,,,,,,
82,7,0,0,0,14.9717041,,331,0,0.666703151,,,,,,,,,,
82,8,68,321,135,18.76415405,,331,0,0.860363218,,,,,,,,,,
82,9,76,792,403,22.78344116,,331,0,0.78704494,,,,,,,,,,
82,10,91,889,615,25.91793213,,331,0,0.716303418,,,,,,,,,,
82,11,100,942,783,27.95037231,,331,0,0.719843419,,,,,,,,,,
82,12,105,969,893,29.4192749,,331,0,0.734265422,,,,,,,,,,
82,13,107,978,935,30.24868164,,331,0,0.719720076,,,,,,,,,,
82,14,169,844,863,30.3203064,,331,0,0.697128938,,,,,,,,,,
82,15,359,98,432,29.66167603,,331,0,0.6886658,,,,,,,,,,
82,16,92,903,647,28.36464844,,331,0,0.724116033,,,,,,,,,,
82,17,79,816,442,26.36449585,,331,0,0.869013369,,,,,,,,,,
82,18,74,402,172,23.68828735,,331,0,1.151426,,,,,,,,,,
82,19,14,0,14,21.72249756,,331,0,1.441401234,,,,,,,,,,
82,20,0,0,0,20.93087158,,331,0,1.574536284,,,,,,,,,,
82,21,0,0,0,20.40569458,,331,0,1.578231375,,,,,,,,,,
82,22,0,0,0,19.93779907,,331,0,1.394374705,,,,,,,,,,
82,23,0,0,0,19.47408447,,331,0,1.126965841,,,,,,,,,,
82,24,0,0,0,19.03728638,,331,0,0.866891526,,,,,,,,,,
83,1,0,0,0,18.59642944,,331,0,0.599451667,,,,,,,,,,
83,2,0,0,0,18.09343872,,331,0,0.496433249,,,,,,,,,,
83,3,0,0,0,17.5593811,,331,0,0.451878196,,,,,,,,,,
83,4,0,0,0,16.95125732,,331,0,0.440141111,,,,,,,,,,
83,5,0,0,0,16.23897705,,331,0,0.44361164,,,,,,,,,,
83,6,0,0,0,15.63543091,,331,0,0.502362991,,,,,,,,,,
83,7,0,0,0,16.27739868,,331,0,0.663921881,,,,,,,,,,
83,8,53,590,180,18.55129395,,331,0,0.857463907,,,,,,,,,,
83,9,77,795,409,22.35927734,,331,0,0.782622256,,,,,,,,,,
83,10,91,892,620,26.30996094,,331,0,0.712232861,,,,,,,,,,
83,11,100,944,789,28.75777588,,331,0,0.718962276,,,,,,,,,,
83,12,106,971,899,30.15609131,,331,0,0.734265422,,,,,,,,,,
83,13,108,980,941,30.82851563,,331,0,0.719720076,,,,,,,,,,
83,14,106,975,912,30.87224731,,331,0,0.697128938,,,,,,,,,,
83,15,101,953,813,30.24874268,,331,0,0.6886658,,,,,,,,,,
83,16,93,906,652,29.05471191,,331,0,0.734446546,,,,,,,,,,
83,17,180,299,314,27.34420166,,331,0,0.956095486,,,,,,,,,,
83,18,73,0,73,24.77828369,,331,0,1.353692659,,,,,,,,,,
83,19,6,0,6,22.49938354,,331,0,1.63499259,,,,,,,,,,
83,20,0,0,0,21.24157104,,331,0,1.639315927,,,,,,,,,,
83,21,0,0,0,20.29085693,,331,0,1.586411115,,,,,,,,,,
83,22,0,0,0,19.52462158,,331,0,1.394374705,,,,,,,,,,
83,23,0,0,0,18.82549438,,331,0,1.126965841,,,,,,,,,,
83,24,0,0,0,18.14492188,,331,0,0.866891526,,,,,,,,,,
84,1,0,0,0,17.41411743,,331,0,0.60602535,,,,,,,,,,
84,2,0,0,0,16.48146973,,331,0,0.500380273,,,,,,,,,,
84,3,0,0,0,15.45275269,,331,0,0.454489434,,,,,,,,,,
84,4,0,0,0,14.57570801,,331,0,0.441506515,,,,,,,,,,
84,5,0,0,0,13.92818604,,331,0,0.441367511,,,,,,,,,,
84,6,0,0,0,13.75612793,,331,0,0.493216396,,,,,,,,,,
84,7,0,0,0,15.80678711,,331,0,0.640061172,,,,,,,,,,
84,8,54,593,184,19.8612915,,331,0,0.86087287,,,,,,,,,,
84,9,77,794,412,24.02938232,,331,0,0.804041814,,,,,,,,,,
84,10,91,887,622,27.57891235,,331,0,0.756482328,,,,,,,,,,
84,11,100,936,787,29.67577515,,331,0,0.769878506,,,,,,,,,,
84,12,105,960,894,30.26384888,,331,0,0.786754181,,,,,,,,,,
84,13,107,967,933,29.95415649,,331,0,0.767530582,,,,,,,,,,
84,14,311,574,787,29.26217041,,331,0,0.740716971,,,,,,,,,,
84,15,101,935,801,28.46004639,,331,0,0.768228768,,,,,,,,,,
84,16,92,887,642,27.61986694,,331,0,0.913074881,,,,,,,,,,
84,17,79,800,439,26.52779541,,331,0,1.144180027,,,,,,,,,,
84,18,7,0,7,24.2668396,,331,0,1.54098967,,,,,,,,,,
84,19,3,0,3,21.86821899,,331,0,1.76976279,,,,,,,,,,
84,20,0,0,0,20.68105469,,331,0,1.843389415,,,,,,,,,,
84,21,0,0,0,19.79662476,,331,0,1.802481066,,,,,,,,,,
84,22,0,0,0,18.78725586,,331,0,1.589120473,,,,,,,,,,
84,23,0,0,0,17.71233521,,331,0,1.244104889,,,,,,,,,,
84,24,0,0,0,16.68096313,,331,0,0.882426371,,,,,,,,,,
85,1,0,0,0,15.7065979,,331,0,0.60602535,,,,,,,,,,
85,2,0,0,0,14.87148438,,331,0,0.500380273,,,,,,,,,,
85,3,0,0,0,14.24266968,,331,0,0.454489434,,,,,,,,,,
85,4,0,0,0,13.76210938,,331,0,0.441506515,,,,,,,,,,
85,5,0,0,0,13.37655029,,331,0,0.441367511,,,,,,,,,,
85,6,0,0,0,13.27892456,,331,0,0.493216396,,,,,,,,,,
85,7,0,0,0,14.89037476,,331,0,0.640061172,,,,,,,,,,
85,8,72,336,148,17.94945679,,331,0,0.86087287,,,,,,,,,,
85,9,77,781,410,20.62584839,,331,0,0.804041814,,,,,,,,,,
85,10,91,876,619,22.74041138,,331,0,0.756482328,,,,,,,,,,
85,11,100,930,786,24.4041687,,331,0,0.769878506,,,,,,,,,,
85,12,387,352,678,25.43773804,,331,0,0.786754181,,,,,,,,,,
85,13,346,532,802,25.89180908,,331,0,0.767530582,,,,,,,,,,
85,14,106,964,909,25.84072266,,331,0,0.753096751,,,,,,,,,,
85,15,101,942,810,25.14013062,,331,0,0.873802689,,,,,,,,,,
85,16,93,895,650,23.90508423,,331,0,1.021390729,,,,,,,,,,
85,17,180,319,324,22.31807861,,331,0,1.25071997,,,,,,,,,,
85,18,93,222,150,20.39074097,,331,0,1.65982808,,,,,,,,,,
85,19,16,0,16,18.77855835,,331,0,1.870578877,,,,,,,,,,
85,20,0,0,0,17.86428223,,331,0,1.942484977,,,,,,,,,,
85,21,0,0,0,17.13494263,,331,0,1.911608576,,,,,,,,,,
85,22,0,0,0,16.3171936,,331,0,1.642411251,,,,,,,,,,
85,23,0,0,0,15.33223877,,331,0,1.284100001,,,,,,,,,,
85,24,0,0,0,14.23067627,,331,0,0.914194922,,,,,,,,,,
86,1,0,0,0,13.1201416,,331,0,0.599451667,,,,,,,,,,
86,2,0,0,0,12.08318481,,331,0,0.496433249,,,,,,,,,,
86,3,0,0,0,11.25103149,,331,0,0.451878196,,,,,,,,,,
86,4,0,0,0,10.66381226,,331,0,0.440141111,,,,,,,,,,
86,5,0,0,0,10.23946533,,331,0,0.438696356,,,,,,,,,,
86,6,0,0,0,10.14315186,,331,0,0.489119704,,,,,,,,,,
86,7,0,0,0,11.87481079,,331,0,0.62943566,,,,,,,,,,
86,8,55,592,190,15.15657959,,331,0,0.839711508,,,,,,,,,,
86,9,77,786,417,18.1027771,,331,0,0.771604513,,,,,,,,,,
86,10,92,879,625,20.31136475,,331,0,0.71145127,,,,,,,,,,
86,11,101,930,791,21.97942505,,331,0,0.718962276,,,,,,,,,,
86,12,106,957,899,23.2968689,,331,0,0.734265422,,,,,,,,,,
86,13,108,966,939,24.10582886,,331,0,0.719720076,,,,,,,,,,
86,14,314,573,793,24.25194702,,331,0,0.720086402,,,,,,,,,,
86,15,101,936,809,23.76098022,,331,0,0.739949482,,,,,,,,,,
86,16,197,576,557,22.39562378,,331,0,0.846406895,,,,,,,,,,
86,17,142,511,375,20.63775024,,331,0,1.056408598,,,,,,,,,,
86,18,59,632,220,18.79064331,,331,0,1.397587007,,,,,,,,,,
86,19,17,165,23,16.77974854,,331,0,1.631347003,,,,,,,,,,
86,20,0,0,0,15.44918213,,331,0,1.59923927,,,,,,,,,,
86,21,0,0,0,14.7242981,,331,0,1.587645318,,,,,,,,,,
86,22,0,0,0,14.0697876,,331,0,1.394374705,,,,,,,,,,
86,23,0,0,0,13.43398438,,331,0,1.126965841,,,,,,,,,,
86,24,0,0,0,12.82271729,,331,0,0.866891526,,,,,,,,,,
87,1,0,0,0,12.2484375,,331,0,0.599451667,,,,,,,,,,
87,2,0,0,0,11.71032104,,331,0,0.496433249,,,,,,,,,,
87,3,0,0,0,11.22814331,,331,0,0.451878196,,,,,,,,,,
87,4,0,0,0,10.84029541,,331,0,0.440141111,,,,,,,,,,
87,5,0,0,0,10.55367432,,331,0,0.438696356,,,,,,,,,,
87,6,0,0,0,10.63491211,,331,0,0.489119704,,,,,,,,,,
87,7,10,84,12,12.79760132,,331,0,0.62943566,,,,,,,,,,
87,8,56,612,199,16.99868164,,331,0,0.839711508,,,,,,,,,,
87,9,79,803,429,20.85106812,,331,0,0.771604513,,,,,,,,,,
87,10,93,896,640,23.51656494,,331,0,0.71145127,,,,,,,,,,
87,11,102,946,808,25.32329712,,331,0,0.718962276,,,,,,,,,,
87,12,107,972,916,26.59325562,,331,0,0.734265422,,,,,,,,,,
87,13,109,980,956,27.35668335,,331,0,0.719720076,,,,,,,,,,
87,14,108,975,925,27.57909546,,331,0,0.697128938,,,,,,,,,,
87,15,103,952,825,27.23021851,,331,0,0.6886658,,,,,,,,,,
87,16,94,907,664,26.18325195,,331,0,0.724116033,,,,,,,,,,
87,17,125,601,400,24.39943848,,331,0,0.869013369,,,,,,,,,,
87,18,87,316,169,21.54046021,,331,0,1.147001739,,,,,,,,,,
87,19,19,0,19,18.98339233,,331,0,1.381828607,,,,,,,,,,
87,20,0,0,0,17.83156738,,331,0,1.503772111,,,,,,,,,,
87,21,0,0,0,17.08843384,,331,0,1.533515934,,,,,,,,,,
87,22,0,0,0,16.39898071,,331,0,1.394374705,,,,,,,,,,
87,23,0,0,0,15.74093018,,331,0,1.126965841,,,,,,,,,,
87,24,0,0,0,15.15563354,,331,0,0.866891526,,,,,,,,,,
88,1,0,0,0,14.63100586,,331,0,0.599451667,,,,,,,,,,
88,2,0,0,0,14.17772827,,331,0,0.496433249,,,,,,,,,,
88,3,0,0,0,13.7963501,,331,0,0.451878196,,,,,,,,,,
88,4,0,0,0,13.44686279,,331,0,0.440141111,,,,,,,,,,
88,5,0,0,0,13.09761963,,331,0,0.438696356,,,,,,,,,,
88,6,0,0,0,13.03762207,,331,0,0.489119704,,,,,,,,,,
88,7,12,105,14,15.10637817,,331,0,0.62943566,,,,,,,,,,
88,8,57,625,206,19.0855957,,331,0,0.839711508,,,,,,,,,,
88,9,79,811,437,22.95980225,,331,0,0.771604513,,,,,,,,,,
88,10,93,901,648,26.2088562,,331,0,0.71145127,,,,,,,,,,
88,11,102,950,815,28.59710083,,331,0,0.718962276,,,,,,,,,,
88,12,108,976,924,30.21660767,,331,0,0.734265422,,,,,,,,,,
88,13,110,986,965,31.14592896,,331,0,0.719720076,,,,,,,,,,
88,14,108,982,935,31.44176636,,331,0,0.697128938,,,,,,,,,,
88,15,103,962,836,31.11223755,,331,0,0.6886658,,,,,,,,,,
88,16,95,918,675,30.01986084,,331,0,0.796064716,,,,,,,,,,
88,17,81,835,466,27.96962891,,331,0,1.014804277,,,,,,,,,,
88,18,60,663,233,24.59365234,,331,0,1.371284241,,,,,,,,,,
88,19,19,196,28,21.68428955,,331,0,1.578189295,,,,,,,,,,
88,20,0,0,0,20.393396,,331,0,1.611335577,,,,,,,,,,
88,21,0,0,0,19.54345093,,331,0,1.610385205,,,,,,,,,,
88,22,0,0,0,18.80843506,,331,0,1.398834426,,,,,,,,,,
88,23,0,0,0,18.1765686,,331,0,1.126965841,,,,,,,,,,
88,24,0,0,0,17.58007202,,331,0,0.866891526,,,,,,,,,,
89,1,0,0,0,16.95021973,,331,0,0.599451667,,,,,,,,,,
89,2,0,0,0,16.40834961,,331,0,0.496433249,,,,,,,,,,
89,3,0,0,0,15.99077759,,331,0,0.451878196,,,,,,,,,,
89,4,0,0,0,15.67543945,,331,0,0.440141111,,,,,,,,,,
89,5,0,0,0,15.44741211,,331,0,0.438696356,,,,,,,,,,
89,6,0,0,0,15.43666992,,331,0,0.489119704,,,,,,,,,,
89,7,8,0,8,16.77901611,,331,0,0.62943566,,,,,,,,,,
89,8,92,57,106,19.12368164,,331,0,0.839711508,,,,,,,,,,
89,9,183,264,301,21.5475708,,331,0,0.771604513,,,,,,,,,,
89,10,287,108,355,24.37526855,,331,0,0.71145127,,,,,,,,,,
89,11,364,98,438,26.69725952,,331,0,0.718962276,,,,,,,,,,
89,12,400,337,683,27.98290405,,331,0,0.734265422,,,,,,,,,,
89,13,359,518,810,28.62920532,,331,0,0.719720076,,,,,,,,,,
89,14,407,323,681,28.69817505,,331,0,0.709383659,,,,,,,,,,
89,15,289,505,676,28.18108521,,331,0,0.782662674,,,,,,,,,,
89,16,210,539,552,27.10146484,,331,0,0.918673782,,,,,,,,,,
89,17,81,821,461,25.38115845,,331,0,1.064774148,,,,,,,,,,
89,18,60,653,232,22.73848877,,331,0,1.300931419,,,,,,,,,,
89,19,19,200,29,20.03386841,,331,0,1.560597717,,,,,,,,,,
89,20,0,0,0,18.33077393,,331,0,1.66264452,,,,,,,,,,
89,21,0,0,0,17.26043091,,331,0,1.646875076,,,,,,,,,,
89,22,0,0,0,16.31789551,,331,0,1.453573244,,,,,,,,,,
89,23,0,0,0,15.41625366,,331,0,1.126965841,,,,,,,,,,
89,24,0,0,0,14.59636841,,331,0,0.866891526,,,,,,,,,,
90,1,0,0,0,13.87999878,,331,0,0.599451667,,,,,,,,,,
90,2,0,0,0,13.24334106,,331,0,0.496433249,,,,,,,,,,
90,3,0,0,0,12.68648682,,331,0,0.451878196,,,,,,,,,,
90,4,0,0,0,12.19872437,,331,0,0.440141111,,,,,,,,,,
90,5,0,0,0,11.7519165,,331,0,0.438696356,,,,,,,,,,
90,6,0,0,0,11.6899353,,331,0,0.489119704,,,,,,,,,,
90,7,15,148,20,13.83934937,,331,0,0.642445672,,,,,,,,,,
90,8,59,653,221,17.89641724,,331,0,0.839764675,,,,,,,,,,
90,9,81,834,456,21.80446777,,331,0,0.771604513,,,,,,,,,,
90,10,95,921,669,24.79281006,,331,0,0.71145127,,,,,,,,,,
90,11,104,967,837,26.69484863,,331,0,0.7198901,,,,,,,,,,
90,12,109,991,944,27.9649292,,331,0,0.7352049,,,,,,,,,,
90,13,111,997,983,28.68465576,,331,0,0.719720076,,,,,,,,,,
90,14,109,990,948,28.91546021,,331,0,0.697128938,,,,,,,,,,
90,15,104,966,845,28.57970581,,331,0,0.6886658,,,,,,,,,,
90,16,95,920,681,27.54143677,,331,0,0.724116033,,,,,,,,,,
